DisCo,s_n,band,feeder_description,min_supply_hours,order_effective_date,source_report,verification_note
Jos,162,E,MBAR MBAR MBAR,4,2025-07-01,"NERC ORDER/NERC/2025/065 - July 2025 Supplementary Order for JED, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/JED_July_2025_065.pdf",Verified: DisCo label matches source document title and feeder geography (Jos/Bauchi/Gombe/Benue/Otukpo areas).
Jos,163,E,MIANGO 3.3KV MIANGO MIANGO,4,2025-07-01,"NERC ORDER/NERC/2025/065 - July 2025 Supplementary Order for JED, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/JED_July_2025_065.pdf",Verified: DisCo label matches source document title and feeder geography (Jos/Bauchi/Gombe/Benue/Otukpo areas).
Jos,164,E,"OKPOGA OKPOGA ICHAMA ROAD, OKPOGA",4,2025-07-01,"NERC ORDER/NERC/2025/065 - July 2025 Supplementary Order for JED, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/JED_July_2025_065.pdf",Verified: DisCo label matches source document title and feeder geography (Jos/Bauchi/Gombe/Benue/Otukpo areas).
Jos,165,E,PAJAT PAJAT PART OF LANGTANG,4,2025-07-01,"NERC ORDER/NERC/2025/065 - July 2025 Supplementary Order for JED, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/JED_July_2025_065.pdf",Verified: DisCo label matches source document title and feeder geography (Jos/Bauchi/Gombe/Benue/Otukpo areas).
Jos,166,E,PILGANI PILGANI OPPOSITE PHC CLINIC PILGANI,4,2025-07-01,"NERC ORDER/NERC/2025/065 - July 2025 Supplementary Order for JED, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/JED_July_2025_065.pdf",Verified: DisCo label matches source document title and feeder geography (Jos/Bauchi/Gombe/Benue/Otukpo areas).
Jos,167,E,SHENDAM ARMY BARRACKS SHENDAM SHENDAM BARRACKS,4,2025-07-01,"NERC ORDER/NERC/2025/065 - July 2025 Supplementary Order for JED, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/JED_July_2025_065.pdf",Verified: DisCo label matches source document title and feeder geography (Jos/Bauchi/Gombe/Benue/Otukpo areas).
Jos,168,E,"SHIRA-YANA YANA ANGUWAN BABA SHIRA, YANA, GIADE ROAD",4,2025-07-01,"NERC ORDER/NERC/2025/065 - July 2025 Supplementary Order for JED, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/JED_July_2025_065.pdf",Verified: DisCo label matches source document title and feeder geography (Jos/Bauchi/Gombe/Benue/Otukpo areas).
Jos,169,E,TOTAL SHENDAM SHENDAM SHENDAM,4,2025-07-01,"NERC ORDER/NERC/2025/065 - July 2025 Supplementary Order for JED, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/JED_July_2025_065.pdf",Verified: DisCo label matches source document title and feeder geography (Jos/Bauchi/Gombe/Benue/Otukpo areas).
Jos,170,E,UGBOKOLO UGBOKOLO UMABE UGBOKOLO,4,2025-07-01,"NERC ORDER/NERC/2025/065 - July 2025 Supplementary Order for JED, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/JED_July_2025_065.pdf",Verified: DisCo label matches source document title and feeder geography (Jos/Bauchi/Gombe/Benue/Otukpo areas).
Jos,171,E,WASE GARKUWA WASE WASE TOWN,4,2025-07-01,"NERC ORDER/NERC/2025/065 - July 2025 Supplementary Order for JED, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/JED_July_2025_065.pdf",Verified: DisCo label matches source document title and feeder geography (Jos/Bauchi/Gombe/Benue/Otukpo areas).
Jos,172,E,WASE PRISON WASE STATE LOWCOST WASE,4,2025-07-01,"NERC ORDER/NERC/2025/065 - July 2025 Supplementary Order for JED, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/JED_July_2025_065.pdf",Verified: DisCo label matches source document title and feeder geography (Jos/Bauchi/Gombe/Benue/Otukpo areas).
Kaduna,1,A,"11KV AHMADU BELLO WAY ABAKPA ABAKPA, SOKOTO ROAD & AHMADU BELLO WAY",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,2,A,"11KV CANTEEN PZ ZARIA PZ, RIVER ROAD GRA, MANCHESTER ROAD GRA, PARK ROAD, WHAFF, RIVER SIDE, UNGUWAN KAYA, DAKCCE & NAGOYI ROAD",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,3,A,"11KV COMMERCIAL DKA CONSTITUTION MAIDUGURI ROAD, CONSTITUTION ROAD & DAURA ROAD",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,4,A,"11KV COMMERCIAL KACHIA ROAD CONSTITUTION MAIDUGURI ROAD, CONSTITUTION ROAD & DAURA ROAD",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,5,A,"11KV COMMERCIAL KEBBI ESTERN BYPASS RAYHAN UNIVERSITY, NORTH GATE HOTEL & SAFAR GUESS IN",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,6,A,"11KV COMMERCIAL SOK GUSAU ROAD GUSAU ROAD, KANO, CBN AND BEHIND GOVERNMENT",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,7,A,11KV COMMERCIAL ZAM POWER HOUSE NTA GUSAU ALONG SAMARU,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,8,A,11KV FIFTH CHUKKER MANDO FIFTH CHUKKER ALONG JOS ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,9,A,"11KV GOVERNMENT HOUSE ZAM POWER HOUSE YANKUKA,YARIMAN BAKURA HOSPITAL, WATER BOARD & GOVERNMENT HOUSE GUSAU",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,10,A,"11KV LUGGARD HALL ABAKPA ALKALI ROAD,YAKUBU AVENUE, WHAFF ROAD & INDEPENDENCES WAYS",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,11,A,11KV NAFBASE NAFBASE KADUNA NAFBASE KADUNA & AGRIC QUARTERS,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,12,A,11KV NEW MILLENNIUM CITY MILLENIUM CITY MILLENIUM CITY & NURU SURAJ,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,13,A,11KV STARTIMES SOK RUNJIN SAMBO STARTIMES AND NTA SOKOTO,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,14,A,11KV WATER RESOURCES RIG MOTHERCAT WATER RESOURCES MOTHERCAT,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,15,A,"33KV MOGADISHU POWER STATION 44 NA R-HOSPITAL BADIKKO JUNCTION, SIR KASHIM IBRAHIM HOUSE GOVERNMENT HOUSE KADUNA,KADUAN STATE WATER BOARD POLY ROAD, METER TESK COMPANY BY POWER HOUSE & FERTILZER COMPANY BY AMADU DOKA ROAD ABAKPA",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,16,A,"33KV ABAKPA MANDO CIBI GRANITE BY MANDO, NNAMDI AZIKWE ROAD KADUNA BYPASS , AAM PLASTIC BY KURMIN MASHI, MTN FRIEDSHIPS BY ABAKPA,MASCALLA HOTEL ,BELLS HOLDING, OXYGEN MANFACTURERS AND CONFIDENCE WATER",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,17,A,"33KV AREWA POWER STATION KENFELI,KOTANGORA ESTATE,CHECHERRY,LOGIN GATES ENGINEERING,KADWELL INTERNATIONAL SCHOOL AND KAURI INJECTION SUBSTATION",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,18,A,"33KV AVIATION ZARIA TS SCHOOL OF AVIATION, NITT PALADAN, FGGC ZARIA, NBASAWA, ABU MAIN CAMPUS & CENTRE OF EXCELLENT SAMARU & ABU TEACHING HOSPITAL SHIKA",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,19,A,"33KV BAKURA TALATA MAFARA TS BAKURA, KASUWAR DAJI BAKURA,KANWURI BAKURA,MADANCI,JUMU'A YAR KOFOJI,GOBIRAWA YAR KOFOJI,MTN BAKURA,BALGARE VILLAGE,GAMJI,FADAMAWA,BAICHIN GABAS,DAMRI VILLAGE",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,20,A,33KV DOKA MANDO KAURA SUPER SAG BY NNAMDI AZIKWE ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,21,A,"33KV FADAMA 1 B/KEBBI TS CENTRAL BANK B/KEBBI, BESIDE KEBBI TV, SIR YAHAY HOSPITAL KEBBI, EMIR OF GWANDU PALACE & GOVERNMENT HOUSE KEBBI",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,22,A,33KV FADAMA 2 B/KEBBI TS AZBIR HOTEL AND ARENA ESTERN BY PASS B/KEBBI,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,23,A,"33KV FARFARU SOKOTO TS ARKILLA BINJI QUARTERS, ANHASS PLASTIC, FARFARU INJECTION SUBSTATION",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,24,A,33KV HANWA ZARIA TS FABS HOTEL & ORGANO HOTELS ALONG ROCK ROAD GRA ZARIA,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,25,A,33KV INDEPENDENCE POWER STATION NO POINT LOAD,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,26,A,"33KV KAFANCHAN KAFANCHAN KAFANCHAN TOWN, MAIGIZO,U/MASARA,U/MUSA,WBD TREATMENT,OFFICE AUXILLARY KAGORO,U/NUNGU,FADAN KARSHI,PEOGEOUT,TTM,ZAKWA",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,27,A,33KV KINKINAU MANDO DANMANI TOWN AND KINKINAU INJ SS,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,28,A,"33KV KOFAN DOKA ZARIA TS WATER BOARD PUMPING STATION,ZANNURAKH HOTEL,NUHU JAMO'S HOUSE",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,29,A,33KV KRPC (DEDICATED) POWER STATION KRPC KADUNA,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,30,A,33KV LABANA (DEDICATED) MECHANICS VILLAGES LABANA & JEGA ROAD,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,31,A,"33KV MAGAMI GUSAU TS GARGAU, SULOWO, BAHAF GLOBAL SERVICES LTD, ABU MAGAJI FARM, ISMA GINERY AND SAMARU RELIEF",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,32,A,"33KV MARADUN TALATA MAFARA TS MARADUN, RINI,GORA,BIRNIN TUDU,MAKERA,KAZAMA,MAI GABAS,DOSARA,BIRNIN TUDU,SOLID MINERAL ,RIMA QTRS,LAYIN DAJI,KOFAR KYARAWA,DAN FAKO",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,33,A,33KV MOTHER CART MANDO NO POINT LOAD,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,34,A,"33KV NAF MANDO OBASANJO FARM, ARRISALA GLOBAL CARE BY NAFBASE,MOTHER CAT HODLING COMPANY",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,35,A,33KV NARAYI POWER STATION LIVING FAITH CHURCH BARNAWA KADUNA,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,36,A,"33KV NEW INJECTION SOKOTO TS KEKE RICE, SHUKURA HOTEL, WATERBOARD, GIGINYA HOTEL",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,37,A,"33KV OLAM POWER STATION HYBRID FEED, OLAM , PLASTIC & KADUNA -ABUJA EXPRESSWAY",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,38,A,"33KV POWER HOUSE GUSAU TS SAMARU GUSAU, BACK OF GRID , KING FAHAD HOSPITAL, PART OF UNGUWAN SHADOW & UNG NASARAWA",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,39,A,"33KV POWER STATION SOKOTO TS ARKILLA BINJI QUARTERS,ANHASS PLASTIC,FARFARU INJECTION SUBSTATION",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,40,A,"33KV PZ ZARIA TS HULHULDE INVESTMENT , DABOL NIG LTD, NALMACO- CHIKAJI INDUSTRIAL LAYOUT ZARIA. SHAGALINKU HOTEL NEAR POLO FIELD ZARIA, EMERALD, WESTERN WAY GRA ZARIA, NEAR NEPA QUARTERS",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,41,A,"33KV RIGASA MANDO A.A.G COLLEGE OF HEALTH TECHNOLOGY,KAURA MOTORS,MAKAFI MARKET BYE PASS,TETRAA FILLING STATION,UNITY PLAZA,MAMIYA OIL,HARCO RICE LIMITED,URWA HOUSE,GT BANK,NAMAGIRA",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,42,A,"33KV TSAFE GUSAU TS FED. UNIVERSITY,FEGIN BAZA,DAN JIBGA,CHADIYA,G.G.S.S KWATARKWASHI,GIDAN DAWA,GAN GARA,GIDAN DAWA,KWANAR MAI SAJE,KUNCHIN KALGO,MADA,MARKET",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,43,A,33KV TURUNKU MANDO JAJI AND KATABU INJECTION SUBSTATION,20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,44,A,"33KV UNGUWAN BORO POWER STATION BIBLE MINISTRY,OSTRICH BAKERY,STANDARD FEED COMPANY,HYBRID FEEDS COMPANY,TOP GALAXY,REG-VIEWEND HOTEL",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,45,A,"33KV UNGWAN DOSA MANDO KADUNA DISEASE CONTROL CENTRE, CU VENTURE ALONG NNAMDI AZIKWUWE, GONIN GORA, KADUNA -ABUJA EXPRESS WAY",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,46,A,"33KV UNTL (DEDICATED) POWER STATION UNTL, NACACO,PAN DRIVE ,UNITED WIRE, DECON KADUNA",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,47,A,"33KV WATER WORKS MANDO WATER BOARD INTAKE RABAH ROAD, ANGEL GUARDING RABAH ROAD, ROYAL HOTEL BY ISA KAITA& PENECILLES RABAH ROAD",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,48,A,"33KV WATER WORKS ZARIA DOGARAWA ZARIA DAM SHIKA VILLAGE, SANYOGHURT SABI & DOGARAWA",20,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,49,B,"11KV ARKILLA BIRNIN KEBBI ROAD GESSE PHASE 1 & 2, SHIYAR FADA AREA, SANI ABACHA BYPASS FROM TIPA GARRAGE TO KCC AREA",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,50,B,11KV BARNAWA GRA NARAYI HIGHCOST AREA & BARNAWA COMPLEX,16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,51,B,"11KV CONSTITUTION ROAD INDEPENDENCE BAMAKO ROAD, SULEIMAN BARAU ROAD, JA-ABDULKADIR ROAD, RIMI DRIVE, RAMAT ROAD, CONAKRY ROAD AND SHEHU LAMINU ROAD",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
